id name,email anonymized,Are you interested in being a Team Representative?,f14bacd9c5e337e88617ecf7588b09c1,2a5f502a9b0f5d8ca090edfe9516c0f1,bf5dcab36ea2cab81be891aeb42f10d5,6d01182543b886b3aaf0e40d02bf0a5e,a871d0026901a4186f2902c6d7ca23d9,95dda093b40621d1a1629fe6efa4a15f,1699ea9ea14f94400638064d390eb50d,c4a681ce3d9a804283bb66945c3be328,ce9a07724daed8a4f2bb0243a197f7c0,84cd248f5289c24095a7f29f23720ef0,1f4eb6bcc3951341284ad42f989acaec,d96c3199963b71fc71564236b25bd1f8,99db73a17b41b521be87c691bc1697f1,080fc5b6bd95656ba2165a1bc1802088,Mondays,Tuesdays,Wednesdays,Thursdays,Fridays,anonymized group preference,anonymized project assignment,Team #
7ffbd4cb2d1294a668a5ad52d562cdf6,fc360fe6cc20ea59cefb9adaa52c3a1c,Maybe,1st,2nd,11th,6th,3rd,8th,4th,13th,7th,14th,12th,10th,5th,9th,"Morning Availability (9:00-11:00am), Midday Availability (11:00am-1:00pm), Early Afternoon Availability (1:00-3:00pm)",I am not available at any point during the day (9:00am-5:00pm),"Morning Availability (9:00-11:00am), Midday Availability (11:00am-1:00pm), Early Afternoon Availability (1:00-3:00pm)",I am not available at any point during the day (9:00am-5:00pm),"Midday Availability (11:00am-1:00pm), Early Afternoon Availability (1:00-3:00pm), Late Afternoon Availability (3:00-5:00pm)",['1a4a0e9956838c50baed7d41915371ec'],f14bacd9c5e337e88617ecf7588b09c1,2
06fb6b623c90913a6a193aac760c8292,3e79d766c19c8a16cf1224800993dcd0,Yes,12th,1st,7th,5th,2nd,4th,14th,8th,11th,10th,9th,13th,3rd,6th,"Morning Availability (9:00-11:00am), Midday Availability (11:00am-1:00pm), Early Afternoon Availability (1:00-3:00pm)",I am not available at any point during the day (9:00am-5:00pm),"Morning Availability (9:00-11:00am), Midday Availability (11:00am-1:00pm), Early Afternoon Availability (1:00-3:00pm)",I am not available at any point during the day (9:00am-5:00pm),"Morning Availability (9:00-11:00am), Midday Availability (11:00am-1:00pm), Early Afternoon Availability (1:00-3:00pm), Late Afternoon Availability (3:00-5:00pm)",[''],2a5f502a9b0f5d8ca090edfe9516c0f1,2
ab511e87d9bf6c99bb2e4bed59048133,1ab5016cef4b0cf463c9d3f790c3eb34,No,2nd,6th,7th,8th,10th,9th,1st,4th,5th,11th,12th,13th,14th,3rd,Morning Availability (9:00-11:00am),I am not available at any point during the day (9:00am-5:00pm),I am not available at any point during the day (9:00am-5:00pm),Midday Availability (11:00am-1:00pm),Morning Availability (9:00-11:00am),['ef5cfb3056db68e154e24dec1ae58c1e'],c4a681ce3d9a804283bb66945c3be328,4
8f9967491e62c87f4af5333388f2137a,2477a34c9bcb2f8dc9aa10c2adbe7134,Yes,1st,2nd,11th,6th,3rd,8th,4th,13th,7th,14th,12th,10th,5th,9th,"Morning Availability (9:00-11:00am), Midday Availability (11:00am-1:00pm), Early Afternoon Availability (1:00-3:00pm), Late Afternoon Availability (3:00-5:00pm), I am not available at any point during the day (9:00am-5:00pm)","Morning Availability (9:00-11:00am), Midday Availability (11:00am-1:00pm), Early Afternoon Availability (1:00-3:00pm), Late Afternoon Availability (3:00-5:00pm), I am not available at any point during the day (9:00am-5:00pm)","Morning Availability (9:00-11:00am), Midday Availability (11:00am-1:00pm), Early Afternoon Availability (1:00-3:00pm), Late Afternoon Availability (3:00-5:00pm), I am not available at any point during the day (9:00am-5:00pm)","Morning Availability (9:00-11:00am), Midday Availability (11:00am-1:00pm), Early Afternoon Availability (1:00-3:00pm), Late Afternoon Availability (3:00-5:00pm), I am not available at any point during the day (9:00am-5:00pm)","Morning Availability (9:00-11:00am), Midday Availability (11:00am-1:00pm), Early Afternoon Availability (1:00-3:00pm), Late Afternoon Availability (3:00-5:00pm), I am not available at any point during the day (9:00am-5:00pm)",['7ffbd4cb2d1294a668a5ad52d562cdf6'],a871d0026901a4186f2902c6d7ca23d9,2
c20d4a22c92e08e4bdf056414e12a591,e00748a0548503d4e51c8bdc7405919e,No,4th,4th,3rd,3rd,1st,3rd,2nd,3rd,3rd,5th,3rd,3rd,3rd,3rd,Morning Availability (9:00-11:00am),"Midday Availability (11:00am-1:00pm), Late Afternoon Availability (3:00-5:00pm)",I am not available at any point during the day (9:00am-5:00pm),"Midday Availability (11:00am-1:00pm), Early Afternoon Availability (1:00-3:00pm), Late Afternoon Availability (3:00-5:00pm)","Morning Availability (9:00-11:00am), Midday Availability (11:00am-1:00pm), Late Afternoon Availability (3:00-5:00pm)",[''],c4a681ce3d9a804283bb66945c3be328,1
4af593a7d210425a677f7df8cad5485c,0559e6c21e08f0092dfeffbc71fc30e0,No,8th,12th,14th,11th,1st,10th,5th,6th,13th,4th,2nd,7th,3rd,9th,"Early Afternoon Availability (1:00-3:00pm), Late Afternoon Availability (3:00-5:00pm)","Midday Availability (11:00am-1:00pm), Early Afternoon Availability (1:00-3:00pm)",I am not available at any point during the day (9:00am-5:00pm),"Midday Availability (11:00am-1:00pm), Early Afternoon Availability (1:00-3:00pm)","Morning Availability (9:00-11:00am), Midday Availability (11:00am-1:00pm), Early Afternoon Availability (1:00-3:00pm), Late Afternoon Availability (3:00-5:00pm)",['bd985fe6363ecfb69455cca82d96ace2'],1f4eb6bcc3951341284ad42f989acaec,3
bae4facceaa7f115aeefd6725925cf3a,c896910948d66af7ca304729b948b384,Maybe,3rd,13th,2nd,12th,9th,4th,11th,10th,5th,8th,6th,7th,1st,14th,Midday Availability (11:00am-1:00pm),I am not available at any point during the day (9:00am-5:00pm),"Morning Availability (9:00-11:00am), Midday Availability (11:00am-1:00pm)",I am not available at any point during the day (9:00am-5:00pm),"Morning Availability (9:00-11:00am), Early Afternoon Availability (1:00-3:00pm), Late Afternoon Availability (3:00-5:00pm)",[''],f14bacd9c5e337e88617ecf7588b09c1,2
0106147bfcfcc786584acdc1da536bf2,78328ceb6a68c98180e7d1ee371dec30,No,2nd,6th,11th,1st,10th,8th,4th,9th,7th,14th,12th,13th,3rd,5th,"Midday Availability (11:00am-1:00pm), Early Afternoon Availability (1:00-3:00pm)","Morning Availability (9:00-11:00am), Early Afternoon Availability (1:00-3:00pm)",I am not available at any point during the day (9:00am-5:00pm),Early Afternoon Availability (1:00-3:00pm),"Morning Availability (9:00-11:00am), Midday Availability (11:00am-1:00pm), Early Afternoon Availability (1:00-3:00pm), Late Afternoon Availability (3:00-5:00pm)",['d1598d664f176e67db161a13200da8fa'],6d01182543b886b3aaf0e40d02bf0a5e,2
643baaf7f2b9289947f67e439ee6f08d,b0b87f97459978c64a18c4d22ea477db,No,10th,12th,4th,3rd,1st,6th,8th,9th,7th,5th,11th,14th,2nd,13th,Early Afternoon Availability (1:00-3:00pm),Late Afternoon Availability (3:00-5:00pm),Early Afternoon Availability (1:00-3:00pm),Late Afternoon Availability (3:00-5:00pm),"Early Afternoon Availability (1:00-3:00pm), Late Afternoon Availability (3:00-5:00pm)",[''],a871d0026901a4186f2902c6d7ca23d9,2
0b05ad4eab9478056fb089f0cca202e8,28b98e05c5822d8e40776a8d41d7bf64,Maybe,7th,2nd,3rd,4th,14th,9th,10th,11th,8th,12th,13th,1st,6th,5th,"Morning Availability (9:00-11:00am), Midday Availability (11:00am-1:00pm), Early Afternoon Availability (1:00-3:00pm)","Morning Availability (9:00-11:00am), Early Afternoon Availability (1:00-3:00pm)","Midday Availability (11:00am-1:00pm), Early Afternoon Availability (1:00-3:00pm)","Morning Availability (9:00-11:00am), Early Afternoon Availability (1:00-3:00pm), Late Afternoon Availability (3:00-5:00pm)",Morning Availability (9:00-11:00am),['03073ba984464a463a88130ef525d597'],d96c3199963b71fc71564236b25bd1f8,2
409952d3b593c42cee57e78e91bede24,827e14bd59aba86e36e4e29bd3ca6b0e,Maybe,6th,7th,8th,9th,5th,2nd,4th,1st,3rd,11th,12th,13th,14th,10th,"Midday Availability (11:00am-1:00pm), Early Afternoon Availability (1:00-3:00pm)",I am not available at any point during the day (9:00am-5:00pm),"Midday Availability (11:00am-1:00pm), Early Afternoon Availability (1:00-3:00pm)",I am not available at any point during the day (9:00am-5:00pm),"Morning Availability (9:00-11:00am), Midday Availability (11:00am-1:00pm), Early Afternoon Availability (1:00-3:00pm), Late Afternoon Availability (3:00-5:00pm)",[''],c4a681ce3d9a804283bb66945c3be328,4
605adc92a8bc9eacbbae21ad4a6995a5,50375a58241f2b91a95bfb6cf4a83da6,Maybe,3rd,9th,8th,1st,2nd,12th,10th,5th,13th,14th,4th,7th,6th,11th,I am not available at any point during the day (9:00am-5:00pm),Late Afternoon Availability (3:00-5:00pm),I am not available at any point during the day (9:00am-5:00pm),Late Afternoon Availability (3:00-5:00pm),Late Afternoon Availability (3:00-5:00pm),['b20120c9684d334ac99f2f1c161ff8ac'],f14bacd9c5e337e88617ecf7588b09c1,1
8542972b60ae52213c000c50a116beb5,49ac05286e785d19613c9d177a5fd091,No,14th,2nd,3rd,13th,1st,8th,9th,6th,4th,10th,11th,12th,5th,7th,"Early Afternoon Availability (1:00-3:00pm), Late Afternoon Availability (3:00-5:00pm)",Morning Availability (9:00-11:00am),Morning Availability (9:00-11:00am),Morning Availability (9:00-11:00am),"Early Afternoon Availability (1:00-3:00pm), Late Afternoon Availability (3:00-5:00pm)",[''],ce9a07724daed8a4f2bb0243a197f7c0,3
9c5beca41e906e85eba6fd8495c0fa51,475fffb78ff80ab90118c774cbe41571,Maybe,14th,14th,14th,14th,6th,4th,14th,14th,2nd,14th,7th,3rd,1st,14th,Late Afternoon Availability (3:00-5:00pm),Late Afternoon Availability (3:00-5:00pm),"Midday Availability (11:00am-1:00pm), Early Afternoon Availability (1:00-3:00pm)",I am not available at any point during the day (9:00am-5:00pm),I am not available at any point during the day (9:00am-5:00pm),"['825d265ffcc8bda681cee28619afbfa2', '7ffbd4cb2d1294a668a5ad52d562cdf6', 'ab937e2f884f4eb7d9575aed43b88177']",ce9a07724daed8a4f2bb0243a197f7c0,1
7d0ec19d0b7f66336018d179b1e4c684,0dca9c8b24bccc9223f68e8b6075afe0,Maybe,10th,6th,14th,11th,8th,4th,3rd,9th,7th,12th,2nd,13th,5th,1st,"Morning Availability (9:00-11:00am), Early Afternoon Availability (1:00-3:00pm)",I am not available at any point during the day (9:00am-5:00pm),Early Afternoon Availability (1:00-3:00pm),Early Afternoon Availability (1:00-3:00pm),"Early Afternoon Availability (1:00-3:00pm), Late Afternoon Availability (3:00-5:00pm)",[''],1f4eb6bcc3951341284ad42f989acaec,1
514ed3fb95c42146dcc4975caf538e2a,ce320f0d996368c158bd6a27e154e586,Maybe,2nd,13th,7th,6th,10th,4th,5th,9th,14th,11th,12th,1st,3rd,8th,Midday Availability (11:00am-1:00pm),"Midday Availability (11:00am-1:00pm), Early Afternoon Availability (1:00-3:00pm), Late Afternoon Availability (3:00-5:00pm)",I am not available at any point during the day (9:00am-5:00pm),"Midday Availability (11:00am-1:00pm), Early Afternoon Availability (1:00-3:00pm), Late Afternoon Availability (3:00-5:00pm)","Midday Availability (11:00am-1:00pm), Early Afternoon Availability (1:00-3:00pm), Late Afternoon Availability (3:00-5:00pm)",['ab937e2f884f4eb7d9575aed43b88177'],95dda093b40621d1a1629fe6efa4a15f,1
5f287e880f3b9114547d0542565712d2,73536d1a8d59f5e9a09fb32fcff1d8bd,Maybe,12th,4th,6th,10th,14th,5th,3rd,9th,2nd,1st,13th,7th,8th,11th,"Midday Availability (11:00am-1:00pm), Early Afternoon Availability (1:00-3:00pm), Late Afternoon Availability (3:00-5:00pm)",Early Afternoon Availability (1:00-3:00pm),"Midday Availability (11:00am-1:00pm), Early Afternoon Availability (1:00-3:00pm), Late Afternoon Availability (3:00-5:00pm)",Early Afternoon Availability (1:00-3:00pm),"Morning Availability (9:00-11:00am), Midday Availability (11:00am-1:00pm), Early Afternoon Availability (1:00-3:00pm), Late Afternoon Availability (3:00-5:00pm)",[''],ce9a07724daed8a4f2bb0243a197f7c0,3
d725534d702d874debdda2a3c59174fe,36ee4e3eb494845bd706cc354b369c08,No,6th,3rd,4th,9th,12th,10th,5th,11th,8th,1st,13th,14th,7th,2nd,Early Afternoon Availability (1:00-3:00pm),Morning Availability (9:00-11:00am),"Morning Availability (9:00-11:00am), Midday Availability (11:00am-1:00pm), Early Afternoon Availability (1:00-3:00pm)","Morning Availability (9:00-11:00am), Early Afternoon Availability (1:00-3:00pm)","Morning Availability (9:00-11:00am), Midday Availability (11:00am-1:00pm), Early Afternoon Availability (1:00-3:00pm), Late Afternoon Availability (3:00-5:00pm)",[''],84cd248f5289c24095a7f29f23720ef0,3
8e95e981b89a1dbb951dc8536c0c0f80,167c6d8fd5681acd1468f30dd34fcc1f,Yes,1st,8th,11th,10th,3rd,4th,7th,6th,9th,13th,14th,5th,12th,2nd,Late Afternoon Availability (3:00-5:00pm),I am not available at any point during the day (9:00am-5:00pm),Late Afternoon Availability (3:00-5:00pm),Late Afternoon Availability (3:00-5:00pm),"Midday Availability (11:00am-1:00pm), Early Afternoon Availability (1:00-3:00pm), Late Afternoon Availability (3:00-5:00pm)",[''],f14bacd9c5e337e88617ecf7588b09c1,2
21309f70bb799cbd07d6ef900a990c36,1eb333c893c50462624c3c77e110337a,Yes,1st,6th,4th,5th,2nd,11th,12th,13th,10th,14th,9th,8th,3rd,7th,"Morning Availability (9:00-11:00am), Midday Availability (11:00am-1:00pm)",Morning Availability (9:00-11:00am),"Morning Availability (9:00-11:00am), Midday Availability (11:00am-1:00pm)","Morning Availability (9:00-11:00am), Midday Availability (11:00am-1:00pm), Early Afternoon Availability (1:00-3:00pm)","Morning Availability (9:00-11:00am), Midday Availability (11:00am-1:00pm)",['6399b78423e85d2814a87362aebdbeb4'],99db73a17b41b521be87c691bc1697f1,2
49ed43805e8c77dec154241be48808cb,c753991d5dac37e5b42454695a7ce06c,Maybe,1st,13th,3rd,6th,8th,7th,4th,9th,5th,10th,11th,12th,2nd,14th,"Midday Availability (11:00am-1:00pm), Early Afternoon Availability (1:00-3:00pm)","Morning Availability (9:00-11:00am), Midday Availability (11:00am-1:00pm), Early Afternoon Availability (1:00-3:00pm)","Morning Availability (9:00-11:00am), Midday Availability (11:00am-1:00pm), Early Afternoon Availability (1:00-3:00pm), Late Afternoon Availability (3:00-5:00pm)",Early Afternoon Availability (1:00-3:00pm),"Morning Availability (9:00-11:00am), Midday Availability (11:00am-1:00pm), Early Afternoon Availability (1:00-3:00pm), Late Afternoon Availability (3:00-5:00pm)","['00f8977db5e78880727c4ba377a7e5b4', 'e0675cc1666502b81fde6189185d729a']",1699ea9ea14f94400638064d390eb50d,1
fba76d931c3d2c2bf1021757cf1aeb8e,084f44f1e02f3b80de6a1fb82cebfb93,Yes,14th,2nd,13th,10th,3rd,12th,4th,8th,11th,5th,6th,9th,7th,1st,Morning Availability (9:00-11:00am),"Early Afternoon Availability (1:00-3:00pm), Late Afternoon Availability (3:00-5:00pm)",Morning Availability (9:00-11:00am),"Midday Availability (11:00am-1:00pm), Early Afternoon Availability (1:00-3:00pm), Late Afternoon Availability (3:00-5:00pm)","Midday Availability (11:00am-1:00pm), Early Afternoon Availability (1:00-3:00pm), Late Afternoon Availability (3:00-5:00pm)",[''],080fc5b6bd95656ba2165a1bc1802088,4
e0675cc1666502b81fde6189185d729a,587feb8b3f5ca6342eef5eb01b7690c7,No,1st,13th,3rd,6th,8th,7th,4th,9th,5th,10th,11th,12th,2nd,14th,"Early Afternoon Availability (1:00-3:00pm), Late Afternoon Availability (3:00-5:00pm)","Early Afternoon Availability (1:00-3:00pm), Late Afternoon Availability (3:00-5:00pm)",Late Afternoon Availability (3:00-5:00pm),I am not available at any point during the day (9:00am-5:00pm),Early Afternoon Availability (1:00-3:00pm),"['49ed43805e8c77dec154241be48808cb', '00f8977db5e78880727c4ba377a7e5b4']",1699ea9ea14f94400638064d390eb50d,1
1c954bd9cee930d408c78bb54e2f73ff,d47be81efe6b13fa9e55e6acd572f85e,No,14th,3rd,1st,13th,10th,2nd,4th,11th,5th,8th,9th,6th,7th,12th,Midday Availability (11:00am-1:00pm),"Midday Availability (11:00am-1:00pm), Early Afternoon Availability (1:00-3:00pm)",Midday Availability (11:00am-1:00pm),"Morning Availability (9:00-11:00am), Midday Availability (11:00am-1:00pm), Early Afternoon Availability (1:00-3:00pm)","Morning Availability (9:00-11:00am), Midday Availability (11:00am-1:00pm)",[''],bf5dcab36ea2cab81be891aeb42f10d5,1
8b703286fc3909324d3f394463e3e725,36b0c360b9f8549cacad18a9252daec3,Yes,7th,5th,8th,13th,2nd,1st,4th,12th,6th,9th,11th,10th,14th,3rd,Midday Availability (11:00am-1:00pm),"Midday Availability (11:00am-1:00pm), Early Afternoon Availability (1:00-3:00pm)",Early Afternoon Availability (1:00-3:00pm),"Midday Availability (11:00am-1:00pm), Early Afternoon Availability (1:00-3:00pm), Late Afternoon Availability (3:00-5:00pm)",Early Afternoon Availability (1:00-3:00pm),['d73e611f606d41ac2301974ca5f02ed3'],95dda093b40621d1a1629fe6efa4a15f,2
ff0cf7975c6de985255c32089664b146,5246eb288d499f720fde81f13ce6418a,No,6th,14th,1st,2nd,3rd,12th,5th,11th,7th,8th,9th,10th,4th,13th,Morning Availability (9:00-11:00am),"Midday Availability (11:00am-1:00pm), Early Afternoon Availability (1:00-3:00pm)",Morning Availability (9:00-11:00am),"Midday Availability (11:00am-1:00pm), Early Afternoon Availability (1:00-3:00pm)",Late Afternoon Availability (3:00-5:00pm),['7d45685b88d00a9eb5074c91bb1d51a0'],bf5dcab36ea2cab81be891aeb42f10d5,1
70dea49bd17647c591f61cb8fc9f3d21,28a141a5a1b7431578dfd61c9ba9b140,Maybe,7th,2nd,5th,8th,10th,9th,4th,14th,6th,11th,12th,13th,3rd,1st,"Midday Availability (11:00am-1:00pm), Early Afternoon Availability (1:00-3:00pm)",Midday Availability (11:00am-1:00pm),Early Afternoon Availability (1:00-3:00pm),"Midday Availability (11:00am-1:00pm), Early Afternoon Availability (1:00-3:00pm)",Midday Availability (11:00am-1:00pm),['61d07ea632dbca5e50f60f7344c48253'],080fc5b6bd95656ba2165a1bc1802088,1
a432a6a0e7b461a3c392479b9f5ff084,ef4fc8345de72d4e2ca91999900a9603,Yes,3rd,9th,8th,1st,2nd,12th,10th,5th,13th,14th,4th,7th,6th,11th,"Morning Availability (9:00-11:00am), Midday Availability (11:00am-1:00pm), Early Afternoon Availability (1:00-3:00pm), Late Afternoon Availability (3:00-5:00pm)","Morning Availability (9:00-11:00am), Midday Availability (11:00am-1:00pm), Early Afternoon Availability (1:00-3:00pm), Late Afternoon Availability (3:00-5:00pm)","Morning Availability (9:00-11:00am), Midday Availability (11:00am-1:00pm), Early Afternoon Availability (1:00-3:00pm), Late Afternoon Availability (3:00-5:00pm)","Morning Availability (9:00-11:00am), Midday Availability (11:00am-1:00pm), Early Afternoon Availability (1:00-3:00pm), Late Afternoon Availability (3:00-5:00pm)","Morning Availability (9:00-11:00am), Midday Availability (11:00am-1:00pm), Early Afternoon Availability (1:00-3:00pm), Late Afternoon Availability (3:00-5:00pm)",['8f9967491e62c87f4af5333388f2137a'],a871d0026901a4186f2902c6d7ca23d9,2
d0871e5507c506db3947bdef973c7939,3e0cf4743bd807b55ec46a666b226b7c,Maybe,14th,6th,11th,8th,3rd,13th,7th,9th,10th,5th,2nd,1st,4th,12th,I am not available at any point during the day (9:00am-5:00pm),"Midday Availability (11:00am-1:00pm), Early Afternoon Availability (1:00-3:00pm)","Morning Availability (9:00-11:00am), Midday Availability (11:00am-1:00pm)","Morning Availability (9:00-11:00am), Midday Availability (11:00am-1:00pm), Early Afternoon Availability (1:00-3:00pm)","Early Afternoon Availability (1:00-3:00pm), Late Afternoon Availability (3:00-5:00pm)",[''],1f4eb6bcc3951341284ad42f989acaec,3
2d394402a744aca9b937096a5842e912,0a3942afd3172155a382e9bb57d2f2f5,Maybe,14th,2nd,2nd,14th,5th,14th,14th,14th,14th,2nd,14th,14th,14th,1st,I am not available at any point during the day (9:00am-5:00pm),I am not available at any point during the day (9:00am-5:00pm),I am not available at any point during the day (9:00am-5:00pm),I am not available at any point during the day (9:00am-5:00pm),I am not available at any point during the day (9:00am-5:00pm),[''],84cd248f5289c24095a7f29f23720ef0,3
db12e5e45402c43946edf2e56cc49f94,dc9064e318def1cf9cdbd33f4a2fed3a,Maybe,1st,2nd,11th,6th,3rd,8th,4th,13th,7th,14th,12th,10th,5th,9th,"Midday Availability (11:00am-1:00pm), Early Afternoon Availability (1:00-3:00pm), Late Afternoon Availability (3:00-5:00pm)","Morning Availability (9:00-11:00am), Early Afternoon Availability (1:00-3:00pm), Late Afternoon Availability (3:00-5:00pm)","Morning Availability (9:00-11:00am), Midday Availability (11:00am-1:00pm), Early Afternoon Availability (1:00-3:00pm), Late Afternoon Availability (3:00-5:00pm)","Morning Availability (9:00-11:00am), Early Afternoon Availability (1:00-3:00pm), Late Afternoon Availability (3:00-5:00pm)","Midday Availability (11:00am-1:00pm), Early Afternoon Availability (1:00-3:00pm), Late Afternoon Availability (3:00-5:00pm)",['7ffbd4cb2d1294a668a5ad52d562cdf6'],1699ea9ea14f94400638064d390eb50d,4
8e0c741b5366ad6fd1d1a507419aae49,1a0489edc8f14d53eeba6508c4f05b4b,Maybe,7th,13th,14th,8th,10th,3rd,2nd,4th,6th,11th,5th,9th,1st,12th,"Midday Availability (11:00am-1:00pm), Early Afternoon Availability (1:00-3:00pm)",Midday Availability (11:00am-1:00pm),"Midday Availability (11:00am-1:00pm), Early Afternoon Availability (1:00-3:00pm)",I am not available at any point during the day (9:00am-5:00pm),"Morning Availability (9:00-11:00am), Late Afternoon Availability (3:00-5:00pm)",['1e6719f142685a93fce4e1efd58fc95d'],c4a681ce3d9a804283bb66945c3be328,3
d1598d664f176e67db161a13200da8fa,14959c0885ed68cac74a351fad701556,No,4th,9th,8th,2nd,1st,12th,10th,5th,14th,13th,3rd,7th,6th,11th,I am not available at any point during the day (9:00am-5:00pm),"Morning Availability (9:00-11:00am), Midday Availability (11:00am-1:00pm), Early Afternoon Availability (1:00-3:00pm), I am not available at any point during the day (9:00am-5:00pm)","Morning Availability (9:00-11:00am), I am not available at any point during the day (9:00am-5:00pm)","Morning Availability (9:00-11:00am), Midday Availability (11:00am-1:00pm), Early Afternoon Availability (1:00-3:00pm), I am not available at any point during the day (9:00am-5:00pm)","Midday Availability (11:00am-1:00pm), Early Afternoon Availability (1:00-3:00pm), Late Afternoon Availability (3:00-5:00pm), I am not available at any point during the day (9:00am-5:00pm)",[''],6d01182543b886b3aaf0e40d02bf0a5e,2
